Peso,Altura,Zona,Sexo
77.44857822,153.5052973,Zona Norte,Hembra
72.09562423,148.346477,Zona Norte,Hembra
72.7836028,150.641848,Zona Norte,Hembra
73.90940233,132.2632637,Zona Norte,Hembra
81.07124643,154.6759156,Zona Norte,Hembra
82.21956396,141.6125942,Zona Norte,Hembra
76.3896635,153.4734858,Zona Norte,Hembra
75.03675388,156.6826857,Zona Norte,Hembra
72.5678857,125.1506806,Zona Norte,Hembra
74.38856281,149.9045423,Zona Norte,Hembra
84.91535598,148.4558895,Zona Norte,Hembra
79.80068301,144.5381395,Zona Norte,Hembra
80.98000829,151.1142946,Zona Norte,Hembra
74.62609535,138.2909647,Zona Norte,Hembra
75.25256824,137.4906944,Zona Norte,Hembra
74.94673767,150.1161088,Zona Norte,Hembra
74.43807796,135.984631,Zona Norte,Hembra
73.49704019,151.7922897,Zona Norte,Hembra
72.54199911,141.6638406,Zona Norte,Hembra
84.54211915,155.8068642,Zona Norte,Hembra
81.45438898,152.2209611,Zona Norte,Hembra
76.95646516,157.7845152,Zona Norte,Hembra
74.49342581,132.2421662,Zona Norte,Hembra
84.58268801,171.3831878,Zona Norte,Hembra
81.95642404,137.2184844,Zona Norte,Hembra
75.55091535,161.8458838,Zona Norte,Hembra
78.34064137,139.8826028,Zona Norte,Hembra
74.91998503,145.8924626,Zona Norte,Hembra
77.89344494,127.8449188,Zona Norte,Hembra
76.01590114,146.069725,Zona Norte,Hembra
79.00859082,130.8802138,Zona Norte,Hembra
72.86517443,128.8108704,Zona Norte,Hembra
75.2402276,134.4007506,Zona Norte,Hembra
72.62204247,135.7479251,Zona Norte,Hembra
78.24469933,150.5671873,Zona Norte,Hembra
73.90554821,131.0198327,Zona Norte,Hembra
75.73742584,140.1662004,Zona Norte,Hembra
77.04953567,153.2709576,Zona Norte,Hembra
84.89318574,143.0178002,Zona Norte,Hembra
78.72727516,158.0728359,Zona Norte,Hembra
78.03452761,141.4079766,Zona Norte,Hembra
73.93201951,159.6099435,Zona Norte,Hembra
74.67330065,154.3578037,Zona Norte,Hembra
83.6709193,150.4648983,Zona Norte,Hembra
77.03192041,153.5724847,Zona Norte,Hembra
75.8817458,130.8896699,Zona Norte,Hembra
79.17889448,135.8373255,Zona Norte,Hembra
74.77409222,143.7685055,Zona Norte,Hembra
73.87328421,138.2993382,Zona Norte,Hembra
83.69185719,161.2144679,Zona Norte,Hembra
81.98917321,150.5371873,Zona Norte,Hembra
78.98350064,128.0195675,Zona Norte,Hembra
80.14496567,149.3459985,Zona Norte,Hembra
74.60467675,139.3445243,Zona Norte,Hembra
76.72617923,154.7424504,Zona Norte,Hembra
81.68782924,153.6425475,Zona Norte,Hembra
83.70449821,154.975671,Zona Norte,Hembra
75.49980097,131.8886075,Zona Norte,Hembra
74.01727452,154.8921885,Zona Norte,Hembra
74.5175773,129.8704499,Zona Norte,Hembra
75.96504179,154.2890575,Zona Norte,Hembra
81.8872945,163.403609,Zona Norte,Hembra
77.63703712,152.7554306,Zona Norte,Hembra
79.30303403,138.6218601,Zona Norte,Hembra
76.95392988,148.8570721,Zona Norte,Hembra
76.02600566,157.8969388,Zona Norte,Hembra
84.72234213,151.65458,Zona Norte,Hembra
82.33071203,153.7720245,Zona Norte,Hembra
82.6103498,147.542315,Zona Norte,Hembra
76.7718957,144.435102,Zona Norte,Hembra
79.20022771,114.0766734,Zona Norte,Hembra
73.24105063,136.0421597,Zona Norte,Hembra
77.46307216,163.1912741,Zona Norte,Hembra
72.41309811,127.5566995,Zona Norte,Hembra
74.72844358,139.4945086,Zona Norte,Hembra
79.15782615,141.9847779,Zona Norte,Hembra
81.62328286,151.3563898,Zona Norte,Hembra
74.18108232,159.40961,Zona Norte,Hembra
76.78643023,160.0527867,Zona Norte,Hembra
82.11625584,147.4256227,Zona Norte,Hembra
72.54162131,133.381751,Zona Norte,Hembra
81.19255033,164.29095,Zona Norte,Hembra
79.84301305,148.9267857,Zona Norte,Hembra
77.00673963,144.8406007,Zona Norte,Hembra
74.33545736,134.6494255,Zona Norte,Hembra
76.39415037,152.7742806,Zona Norte,Hembra
75.70273639,147.9655125,Zona Norte,Hembra
73.00938768,144.5660885,Zona Norte,Hembra
74.51282614,136.0060013,Zona Norte,Hembra
75.71027725,145.117389,Zona Norte,Hembra
82.34090689,147.2119676,Zona Norte,Hembra
81.91022257,167.5912165,Zona Norte,Hembra
74.75362205,150.0173447,Zona Norte,Hembra
73.22378698,145.863407,Zona Norte,Hembra
82.86053362,164.837232,Zona Norte,Hembra
78.5574908,147.0085019,Zona Norte,Hembra
84.95493959,158.3757813,Zona Norte,Hembra
75.70823058,137.6206817,Zona Norte,Hembra
77.79997498,143.0941585,Zona Norte,Hembra
80.33806889,143.676214,Zona Norte,Hembra
77.95112455,151.0921553,Zona Norte,Hembra
74.94671199,122.4312041,Zona Norte,Hembra
73.16303045,138.1934707,Zona Norte,Hembra
77.01477382,151.1758369,Zona Norte,Hembra
80.72509551,147.1922288,Zona Norte,Hembra
75.10027944,151.2328439,Zona Norte,Hembra
82.81279576,168.3711747,Zona Norte,Hembra
72.48551309,147.8726967,Zona Norte,Hembra
77.25991279,137.5736425,Zona Norte,Hembra
78.3420722,166.0103325,Zona Norte,Hembra
78.92973184,154.180016,Zona Norte,Hembra
84.62765786,152.6130908,Zona Norte,Hembra
76.66412518,151.8560222,Zona Norte,Hembra
81.35085748,155.5173259,Zona Norte,Hembra
80.19984714,140.3440314,Zona Norte,Hembra
84.1442932,162.7914002,Zona Norte,Hembra
79.86148976,150.662948,Zona Norte,Hembra
80.95994543,139.1560285,Zona Norte,Hembra
84.98318067,154.6198822,Zona Norte,Hembra
79.71342524,139.9049369,Zona Norte,Hembra
76.7469322,136.4078688,Zona Norte,Hembra
77.48665815,140.6710392,Zona Norte,Hembra
83.12811248,151.0310248,Zona Norte,Hembra
82.43068115,155.5488125,Zona Norte,Hembra
75.0262876,124.4095906,Zona Norte,Hembra
79.11445961,122.4916904,Zona Norte,Hembra
78.7931143,120.8456354,Zona Norte,Hembra
84.71509037,154.8856728,Zona Norte,Hembra
80.84060858,152.3973333,Zona Norte,Hembra
76.74509286,132.2608888,Zona Norte,Hembra
76.61118122,141.3583125,Zona Norte,Hembra
75.7171394,151.0465863,Zona Norte,Hembra
79.58198041,150.6626738,Zona Norte,Hembra
73.85559005,160.8773843,Zona Norte,Hembra
83.71828657,169.1065568,Zona Norte,Hembra
74.66865359,141.906633,Zona Norte,Hembra
72.67451258,144.7819369,Zona Norte,Hembra
84.54935925,154.0169077,Zona Norte,Hembra
74.81652877,125.2766089,Zona Norte,Hembra
76.09407424,140.5583918,Zona Norte,Hembra
81.03882264,160.4135545,Zona Norte,Hembra
76.20168733,138.1228982,Zona Norte,Hembra
83.54812031,139.3623889,Zona Norte,Hembra
74.88302054,142.9179593,Zona Norte,Hembra
80.05816092,147.6966374,Zona Norte,Hembra
72.38205977,137.0104788,Zona Norte,Hembra
79.58264966,161.9010386,Zona Norte,Hembra
82.11925282,155.3228882,Zona Norte,Hembra
80.84542462,152.1578762,Zona Norte,Hembra
72.98638465,130.9382722,Zona Norte,Hembra
72.36962627,144.3006467,Zona Norte,Hembra
80.91181425,144.9901416,Zona Norte,Hembra
83.59881484,140.2434199,Zona Norte,Hembra
84.31572983,154.0395668,Zona Norte,Hembra
80.47731264,142.0221524,Zona Norte,Hembra
84.19885767,131.7069833,Zona Norte,Hembra
78.33822091,136.621098,Zona Norte,Hembra
72.36961383,153.800963,Zona Norte,Hembra
72.68568622,154.7246073,Zona Norte,Hembra
82.44870353,141.3865378,Zona Norte,Hembra
80.76331528,160.9401923,Zona Norte,Hembra
77.36634609,169.9996348,Zona Norte,Hembra
75.18281588,147.3691745,Zona Norte,Hembra
78.80644266,143.9065642,Zona Norte,Hembra
83.9607227,145.2327912,Zona Norte,Hembra
80.98294781,146.0016019,Zona Norte,Hembra
72.57771125,143.2065209,Zona Norte,Hembra
80.73980614,153.5827903,Zona Norte,Hembra
79.49092607,141.3781125,Zona Norte,Hembra
80.98729489,145.9503711,Zona Norte,Hembra
75.13353756,143.4551661,Zona Norte,Hembra
72.98880448,146.9939746,Zona Norte,Hembra
74.72200933,129.6846659,Zona Norte,Hembra
76.37407738,132.6171723,Zona Norte,Hembra
75.40173802,146.9916007,Zona Norte,Hembra
79.13754925,137.7668591,Zona Norte,Hembra
84.4648796,160.6488659,Zona Norte,Hembra
72.81270812,150.8309497,Zona Norte,Hembra
72.15464535,162.8634016,Zona Norte,Hembra
74.28840248,145.5711023,Zona Norte,Hembra
72.69458509,162.015963,Zona Norte,Hembra
81.41512024,153.0491513,Zona Norte,Hembra
81.66368512,151.4827887,Zona Norte,Hembra
84.69596015,164.602755,Zona Norte,Hembra
82.61717023,145.8071162,Zona Norte,Hembra
75.34812885,159.5882025,Zona Norte,Hembra
82.0718545,162.327993,Zona Norte,Hembra
75.2639402,154.4101704,Zona Norte,Hembra
77.33371076,153.2015343,Zona Norte,Hembra
75.06207541,160.9991895,Zona Norte,Hembra
75.16191506,160.1500935,Zona Norte,Hembra
80.96739094,133.3123147,Zona Norte,Hembra
81.01938526,151.440319,Zona Norte,Hembra
73.41654931,133.9577575,Zona Norte,Hembra
81.50469063,146.6309565,Zona Norte,Hembra
76.32478082,122.7578922,Zona Norte,Hembra
72.62099972,119.2881252,Zona Norte,Hembra
76.56643679,142.3814105,Zona Norte,Hembra
76.78841449,153.8499231,Zona Norte,Hembra
83.43942038,156.2479455,Zona Norte,Hembra
81.021814,163.7785036,Zona Norte,Hembra
73.17358057,140.4885918,Zona Norte,Hembra
72.58254832,143.2367638,Zona Norte,Hembra
79.74236852,142.0496428,Zona Norte,Hembra
77.43443359,132.8374415,Zona Norte,Hembra
73.71064772,144.1282704,Zona Norte,Hembra
76.48623605,158.9118113,Zona Norte,Hembra
72.32481836,146.8983234,Zona Norte,Hembra
73.52483048,131.8640085,Zona Norte,Hembra
79.30714786,131.0510347,Zona Norte,Hembra
80.7693988,127.8890108,Zona Norte,Hembra
80.73403393,153.3735631,Zona Norte,Hembra
79.56892928,136.3493832,Zona Norte,Hembra
80.9304001,140.2368011,Zona Norte,Hembra
73.47050764,157.0503188,Zona Norte,Hembra
76.81788811,130.7665274,Zona Norte,Hembra
82.12157387,141.0046421,Zona Norte,Hembra
84.07406435,147.0649927,Zona Norte,Hembra
75.56950374,136.8688233,Zona Norte,Hembra
74.71570419,158.9901898,Zona Norte,Hembra
72.77044619,143.8694175,Zona Norte,Hembra
77.25724587,161.4233802,Zona Norte,Hembra
74.0761871,157.4642818,Zona Norte,Hembra
83.02474968,152.3160863,Zona Norte,Hembra
83.21715657,152.010868,Zona Norte,Hembra
81.57850778,147.9636524,Zona Norte,Hembra
82.66605948,134.8521523,Zona Norte,Hembra
82.53637544,159.8617928,Zona Norte,Hembra
74.85670561,139.3873381,Zona Norte,Hembra
78.55480349,150.5901534,Zona Norte,Hembra
76.1222438,147.9335914,Zona Norte,Hembra
72.94937316,145.9474868,Zona Norte,Hembra
73.67817033,148.8411018,Zona Norte,Hembra
75.1636262,156.3500066,Zona Norte,Hembra
76.34227947,127.853855,Zona Norte,Hembra
75.69978116,148.3510146,Zona Norte,Hembra
74.60742221,144.3308695,Zona Norte,Hembra
74.32623702,147.6900906,Zona Norte,Hembra
75.56101758,129.8361317,Zona Norte,Hembra
82.7723236,147.7692165,Zona Norte,Hembra
74.85347002,130.8982309,Zona Norte,Hembra
78.30633358,151.0875074,Zona Norte,Hembra
74.41883913,120.7606491,Zona Norte,Hembra
79.0029982,145.4547354,Zona Norte,Hembra
78.31472508,140.4089841,Zona Norte,Hembra
82.190538,153.387477,Zona Norte,Hembra
76.94644938,132.3052156,Zona Norte,Hembra
78.53701085,154.6953432,Zona Norte,Hembra
72.0168605,138.9903282,Zona Norte,Hembra
77.57598705,163.4841919,Zona Norte,Hembra
72.2898203,168.355121,Zona Norte,Hembra
78.09078261,155.8779343,Zona Norte,Hembra
78.25959241,140.6730159,Zona Norte,Hembra
79.60541131,160.9299739,Zona Norte,Hembra
76.67475686,149.3309729,Zona Norte,Hembra
72.99259497,146.0983434,Zona Norte,Hembra
77.49494398,153.4040154,Zona Norte,Hembra
76.07926619,161.5222131,Zona Norte,Hembra
72.84439323,147.5737694,Zona Norte,Hembra
74.8523396,143.9058256,Zona Norte,Hembra
74.42043886,155.561687,Zona Norte,Hembra
84.45779952,147.8703207,Zona Norte,Hembra
74.5239426,158.9480212,Zona Norte,Hembra
79.14034186,155.0837623,Zona Norte,Hembra
81.22363149,148.2047858,Zona Norte,Hembra
81.57783529,153.4399452,Zona Norte,Hembra
77.52950643,150.183375,Zona Norte,Hembra
74.77429872,156.544636,Zona Norte,Hembra
76.84295516,138.8815588,Zona Norte,Hembra
74.19780538,140.1478679,Zona Norte,Hembra
75.84351585,158.5301671,Zona Norte,Hembra
74.18602427,148.9731628,Zona Norte,Hembra
76.61683284,145.8819003,Zona Norte,Hembra
79.18037021,132.8704043,Zona Norte,Hembra
81.94631005,148.8433081,Zona Norte,Hembra
79.8599018,138.5292902,Zona Norte,Hembra
83.51841389,145.3907813,Zona Norte,Hembra
82.1906422,154.4016912,Zona Norte,Hembra
83.46370903,172.2620647,Zona Norte,Hembra
76.45955047,131.0486828,Zona Norte,Hembra
81.73635506,139.3078204,Zona Norte,Hembra
80.64722421,151.9392304,Zona Norte,Hembra
83.4413396,166.0313624,Zona Norte,Hembra
74.99575518,141.6032441,Zona Norte,Hembra
79.47198422,160.4731551,Zona Norte,Hembra
77.37227349,148.5755413,Zona Norte,Hembra
80.98472519,143.1064785,Zona Norte,Hembra
84.4176874,151.8322199,Zona Norte,Hembra
72.33449419,135.8777661,Zona Sur,Hembra
82.82537877,149.6467417,Zona Sur,Hembra
80.61934482,157.6735467,Zona Sur,Hembra
73.44649345,142.9017307,Zona Sur,Hembra
83.43606833,159.2956156,Zona Sur,Hembra
73.61739917,141.5807822,Zona Sur,Hembra
72.96272969,145.3298536,Zona Sur,Hembra
83.34122013,144.3939273,Zona Sur,Hembra
76.63973,149.8608218,Zona Sur,Hembra
75.93443635,141.2953485,Zona Sur,Hembra
75.53159707,133.2788358,Zona Sur,Hembra
75.48572342,145.4171369,Zona Sur,Hembra
80.13107209,148.1380791,Zona Sur,Hembra
80.59064669,144.9627322,Zona Sur,Hembra
83.2359098,141.3115566,Zona Sur,Hembra
73.98181838,157.5975625,Zona Sur,Hembra
76.4506519,146.2034219,Zona Sur,Hembra
84.86228548,147.2580845,Zona Sur,Hembra
84.89652056,156.1169218,Zona Sur,Hembra
81.80054731,147.6075935,Zona Sur,Hembra
83.39776954,149.4430494,Zona Sur,Hembra
80.15187295,158.4010577,Zona Sur,Hembra
80.22204749,160.7139083,Zona Sur,Hembra
72.7846742,160.1726071,Zona Sur,Hembra
80.78629409,165.4717328,Zona Sur,Hembra
72.11004813,149.6406994,Zona Sur,Hembra
76.8976663,139.6024011,Zona Sur,Hembra
75.95426159,145.7003741,Zona Sur,Hembra
83.95859325,164.5163915,Zona Sur,Hembra
75.41950348,141.3693274,Zona Sur,Hembra
76.43045157,128.8196691,Zona Sur,Hembra
73.66165489,143.0049992,Zona Sur,Hembra
78.04366877,136.6576675,Zona Sur,Hembra
77.1192394,165.9415911,Zona Sur,Hembra
80.15571106,150.775678,Zona Sur,Hembra
72.66818088,137.570015,Zona Sur,Hembra
83.46614309,162.093156,Zona Sur,Hembra
74.03838447,144.9958605,Zona Sur,Hembra
77.18914715,134.510842,Zona Sur,Hembra
72.66831126,133.066431,Zona Sur,Hembra
82.55304595,142.8561476,Zona Sur,Hembra
79.4444725,135.6152472,Zona Sur,Hembra
76.06349106,154.2513653,Zona Sur,Hembra
82.1036928,150.671106,Zona Sur,Hembra
75.03547109,162.0047244,Zona Sur,Hembra
80.05326164,168.1573426,Zona Sur,Hembra
73.52576354,140.1149505,Zona Sur,Hembra
73.7127054,142.7749857,Zona Sur,Hembra
75.83900918,159.4643292,Zona Sur,Hembra
82.17229311,152.1276169,Zona Sur,Hembra
79.11751882,158.6895752,Zona Sur,Hembra
74.15694959,145.7914396,Zona Sur,Hembra
83.78161374,167.406866,Zona Sur,Hembra
80.51020163,157.2530246,Zona Sur,Hembra
84.03151446,164.8245963,Zona Sur,Hembra
75.60125404,148.4621815,Zona Sur,Hembra
79.77828674,141.7558013,Zona Sur,Hembra
75.0769155,135.4833168,Zona Sur,Hembra
82.30464234,154.5217312,Zona Sur,Hembra
84.90341143,133.0244882,Zona Sur,Hembra
75.00675945,148.5157291,Zona Sur,Hembra
81.78276524,148.0435485,Zona Sur,Hembra
79.82412399,161.1217404,Zona Sur,Hembra
80.43686389,159.3822023,Zona Sur,Hembra
74.55928734,170.255168,Zona Sur,Hembra
79.11743233,162.5329486,Zona Sur,Hembra
79.60979991,145.3057845,Zona Sur,Hembra
80.9021809,162.5345535,Zona Sur,Hembra
75.10826122,133.1951959,Zona Sur,Hembra
79.95291479,134.8762848,Zona Sur,Hembra
81.8984108,145.8704994,Zona Sur,Hembra
75.60916914,140.0436055,Zona Sur,Hembra
76.25494282,161.1511705,Zona Sur,Hembra
80.93985594,158.8093322,Zona Sur,Hembra
76.77839963,139.1322603,Zona Sur,Hembra
72.11696349,130.79371,Zona Sur,Hembra
81.06754405,156.6030034,Zona Sur,Hembra
72.42547853,148.3085492,Zona Sur,Hembra
79.0110715,155.9454733,Zona Sur,Hembra
76.95793068,145.5785918,Zona Sur,Hembra
82.02906646,144.2192404,Zona Sur,Hembra
77.48232404,142.8800147,Zona Sur,Hembra
77.07383549,165.7148481,Zona Sur,Hembra
78.75105715,163.9403014,Zona Sur,Hembra
81.16605692,176.4298041,Zona Sur,Hembra
77.93829824,150.6264259,Zona Sur,Hembra
78.04244465,136.2912725,Zona Sur,Hembra
84.55186308,153.6635337,Zona Sur,Hembra
74.96279039,148.2703206,Zona Sur,Hembra
83.35940331,145.9710424,Zona Sur,Hembra
72.77181876,141.0524068,Zona Sur,Hembra
80.46197698,147.6616567,Zona Sur,Hembra
83.18761985,145.6457097,Zona Sur,Hembra
77.69102335,135.6191346,Zona Sur,Hembra
72.1249904,156.9687876,Zona Sur,Hembra
75.92916098,125.521679,Zona Sur,Hembra
79.56240901,164.461983,Zona Sur,Hembra
76.89071324,165.3982974,Zona Sur,Hembra
82.11123852,150.2481142,Zona Sur,Hembra
73.57744983,136.7590675,Zona Sur,Hembra
72.21827578,144.7152441,Zona Sur,Hembra
77.61747883,148.2176378,Zona Sur,Hembra
81.08542499,146.4934469,Zona Sur,Hembra
77.71562423,154.8171345,Zona Sur,Hembra
78.25932567,137.8620667,Zona Sur,Hembra
78.30587936,162.9823582,Zona Sur,Hembra
73.62734989,172.4915067,Zona Sur,Hembra
75.42275854,131.2139395,Zona Sur,Hembra
81.56067068,149.6085148,Zona Sur,Hembra
72.53856269,131.9180981,Zona Sur,Hembra
75.03907367,130.5936015,Zona Sur,Hembra
73.43292223,152.3967894,Zona Sur,Hembra
76.54471963,138.1264132,Zona Sur,Hembra
73.48692827,143.0536602,Zona Sur,Hembra
75.26147598,143.675598,Zona Sur,Hembra
75.85155212,141.88471,Zona Sur,Hembra
82.60855397,159.3955933,Zona Sur,Hembra
83.93906889,158.0876154,Zona Sur,Hembra
82.56143307,152.4211682,Zona Sur,Hembra
83.21698147,137.435009,Zona Sur,Hembra
80.47384909,151.1581407,Zona Sur,Hembra
83.44232709,123.3246276,Zona Sur,Hembra
74.29879669,142.2202866,Zona Sur,Hembra
83.4863481,149.0324568,Zona Sur,Hembra
82.03753053,139.1633556,Zona Sur,Hembra
78.56043136,149.055137,Zona Sur,Hembra
80.96529234,155.2006952,Zona Sur,Hembra
80.56791379,154.1446921,Zona Sur,Hembra
78.38626707,144.7772932,Zona Sur,Hembra
75.13023518,143.4195794,Zona Sur,Hembra
81.38263746,123.6962852,Zona Sur,Hembra
81.36012981,140.103105,Zona Sur,Hembra
82.07919363,160.9691038,Zona Sur,Hembra
76.65180774,151.8898128,Zona Sur,Hembra
76.03836954,148.5226857,Zona Sur,Hembra
81.50494369,156.0368881,Zona Sur,Hembra
75.01187863,149.1118711,Zona Sur,Hembra
74.47202707,144.9114313,Zona Sur,Hembra
78.4947079,153.2861898,Zona Sur,Hembra
83.49651038,139.8900739,Zona Sur,Hembra
82.26776815,155.4889732,Zona Sur,Hembra
80.8414825,152.9493821,Zona Sur,Hembra
83.26257115,155.7957793,Zona Sur,Hembra
78.27382573,145.2616382,Zona Sur,Hembra
76.91923065,150.1723331,Zona Sur,Hembra
74.14202448,150.5359048,Zona Sur,Hembra
74.36322319,165.2390565,Zona Sur,Hembra
73.30742382,140.4959575,Zona Sur,Hembra
79.84855215,157.0719978,Zona Sur,Hembra
77.48256163,148.675213,Zona Sur,Hembra
78.39152302,153.3893277,Zona Sur,Hembra
72.29353103,149.4219727,Zona Sur,Hembra
77.40695894,144.9451139,Zona Sur,Hembra
76.77751592,136.9538247,Zona Sur,Hembra
73.96619854,139.2050906,Zona Sur,Hembra
78.74607196,137.078901,Zona Sur,Hembra
79.22119732,150.9544371,Zona Sur,Hembra
80.47784329,160.2536531,Zona Sur,Hembra
79.35809482,155.6877539,Zona Sur,Hembra
77.08962365,142.5235221,Zona Sur,Hembra
74.1111433,148.0025176,Zona Sur,Hembra
82.35082255,151.7359936,Zona Sur,Hembra
78.61737588,146.651721,Zona Sur,Hembra
81.23028405,148.1885354,Zona Sur,Hembra
82.19030938,153.0106903,Zona Sur,Hembra
75.83476689,167.8527318,Zona Sur,Hembra
73.54909761,152.9881704,Zona Sur,Hembra
82.03755529,151.3558397,Zona Sur,Hembra
84.63579544,140.4672534,Zona Sur,Hembra
78.17139761,160.2746226,Zona Sur,Hembra
75.83874407,166.7648352,Zona Sur,Hembra
79.47471619,151.6454352,Zona Sur,Hembra
82.55244436,168.9670295,Zona Sur,Hembra
84.67352953,156.7608412,Zona Sur,Hembra
79.26123043,147.4732124,Zona Sur,Hembra
76.52566358,145.3610324,Zona Sur,Hembra
74.03612077,150.1704332,Zona Sur,Hembra
78.66771232,151.9679365,Zona Sur,Hembra
82.38749032,129.9331391,Zona Sur,Hembra
82.45365124,158.2366366,Zona Sur,Hembra
73.57761707,146.9890779,Zona Sur,Hembra
81.1515808,155.7794311,Zona Sur,Hembra
80.77760082,149.2338052,Zona Sur,Hembra
83.57979063,144.7705734,Zona Sur,Hembra
79.59420918,147.6893277,Zona Sur,Hembra
72.20458035,152.1946388,Zona Sur,Hembra
75.77132788,147.0552589,Zona Sur,Hembra
77.77060622,147.8521254,Zona Sur,Hembra
78.62150277,143.884884,Zona Sur,Hembra
83.51294718,175.3266342,Zona Sur,Hembra
81.64034986,162.353065,Zona Sur,Hembra
79.20881995,153.6823614,Zona Sur,Hembra
72.52890165,142.4290546,Zona Sur,Hembra
73.54654687,160.5235753,Zona Sur,Hembra
81.41372408,152.607091,Zona Sur,Hembra
83.98479748,169.6621586,Zona Sur,Hembra
74.46776856,142.5436811,Zona Sur,Hembra
83.03243066,158.4456632,Zona Sur,Hembra
81.62460385,136.5397236,Zona Sur,Hembra
72.86381486,145.0799689,Zona Sur,Hembra
75.44034971,146.3109062,Zona Sur,Hembra
75.53072231,151.0071544,Zona Sur,Hembra
77.99152667,143.0894264,Zona Sur,Hembra
74.15523058,144.2411715,Zona Sur,Hembra
81.79005488,154.7242967,Zona Sur,Hembra
77.81303114,164.3646236,Zona Sur,Hembra
73.07996524,141.8249786,Zona Sur,Hembra
79.45214285,147.0803812,Zona Sur,Hembra
84.22026631,150.0404597,Zona Sur,Hembra
82.68278718,155.108656,Zona Sur,Hembra
74.70042136,144.7895074,Zona Sur,Hembra
77.79143493,160.3186665,Zona Sur,Hembra
74.59269127,138.216818,Zona Sur,Hembra
79.45755524,157.458664,Zona Sur,Hembra
83.01491674,150.4339772,Zona Sur,Hembra
74.89110515,138.1545618,Zona Sur,Hembra
79.0987304,129.4311401,Zona Sur,Hembra
78.42507825,161.1476572,Zona Sur,Hembra
79.74038051,136.1510284,Zona Sur,Hembra
78.607073,179.0997251,Zona Sur,Hembra
73.06782765,135.467962,Zona Sur,Hembra
82.88099362,156.3051669,Zona Sur,Hembra
84.17453437,124.4685869,Zona Sur,Hembra
73.62478091,137.8668231,Zona Sur,Hembra
78.74115782,143.491589,Zona Sur,Hembra
83.05839571,157.0510208,Zona Sur,Hembra
83.60261749,142.3614007,Zona Sur,Hembra
80.31580753,155.6541277,Zona Sur,Hembra
80.0752968,165.0017637,Zona Sur,Hembra
81.31596473,149.0755563,Zona Sur,Hembra
82.19144306,153.4193128,Zona Sur,Hembra
76.75242466,153.6756671,Zona Sur,Hembra
83.28536687,148.3446927,Zona Sur,Hembra
83.81800355,157.6236863,Zona Sur,Hembra
78.47416076,143.0245047,Zona Sur,Hembra
81.1112424,149.0803432,Zona Sur,Hembra
77.57956456,143.605523,Zona Sur,Hembra
72.68467511,162.4765033,Zona Sur,Hembra
81.83914504,161.6568888,Zona Sur,Hembra
74.27996272,141.8364405,Zona Sur,Hembra
81.08822501,149.5172645,Zona Sur,Hembra
80.38286668,149.9046756,Zona Sur,Hembra
76.25280927,155.7332525,Zona Sur,Hembra
83.89290058,145.1477106,Zona Sur,Hembra
80.54631008,156.9917961,Zona Sur,Hembra
81.60798562,133.0584754,Zona Sur,Hembra
74.99743587,164.5784369,Zona Sur,Hembra
83.67777414,152.1794508,Zona Sur,Hembra
79.8120548,162.3135985,Zona Sur,Hembra
81.34534144,152.8043288,Zona Sur,Hembra
77.04201815,150.4843075,Zona Sur,Hembra
72.63242775,147.6977542,Zona Sur,Hembra
78.33862306,149.6426132,Zona Sur,Hembra
80.73841525,147.4367701,Zona Sur,Hembra
76.07593685,153.2642437,Zona Sur,Hembra
81.83038617,160.4658726,Zona Sur,Hembra
77.80152456,160.3710139,Zona Sur,Hembra
74.77522142,141.9248071,Zona Sur,Hembra
72.90142996,133.421011,Zona Sur,Hembra
82.21332292,155.628412,Zona Sur,Hembra
83.64161581,158.0660165,Zona Sur,Hembra
84.5863228,143.4227063,Zona Sur,Hembra
79.57629774,153.3992058,Zona Sur,Hembra
79.80358004,160.1121558,Zona Sur,Hembra
80.09794997,150.8524032,Zona Sur,Hembra
77.4271069,169.138376,Zona Sur,Hembra
83.16499564,149.3121207,Zona Sur,Hembra
75.98585592,160.2163067,Zona Sur,Hembra
77.03359566,148.8171912,Zona Sur,Hembra
81.66758654,151.4601055,Zona Sur,Hembra
78.33418533,139.0337952,Zona Sur,Hembra
76.78864561,150.1117005,Zona Sur,Hembra
74.97468012,154.9320991,Zona Sur,Hembra
84.6397635,161.0056067,Zona Sur,Hembra
84.75917942,139.039826,Zona Sur,Hembra
76.79181104,153.1620663,Zona Sur,Hembra
82.44802312,144.6491159,Zona Sur,Hembra
82.02479127,164.1174441,Zona Sur,Hembra
82.93888428,138.27588,Zona Sur,Hembra
79.30832366,136.8101184,Zona Sur,Hembra
73.53638159,128.2046401,Zona Sur,Hembra
72.13974044,147.2135601,Zona Sur,Hembra
72.80139688,140.3599974,Zona Sur,Hembra
78.82076533,155.2036646,Zona Sur,Hembra
77.4100498,152.3037146,Zona Sur,Hembra
72.1959605,121.358646,Zona Sur,Hembra
79.37923635,145.8794657,Zona Sur,Hembra
77.13124755,128.4537896,Zona Sur,Hembra
75.18308548,143.6375462,Zona Sur,Hembra
83.20180602,150.513221,Zona Sur,Hembra
84.4178568,163.6373332,Zona Sur,Hembra
82.66671628,146.9518951,Zona Sur,Hembra
78.1233434,152.4673157,Zona Sur,Hembra
80.56192658,148.8234924,Zona Sur,Hembra
75.07449016,136.1466232,Zona Sur,Hembra
81.10666435,139.0098126,Zona Sur,Hembra
76.4007185,150.0119238,Zona Sur,Hembra
